Fall,Term Code,College,Dept.,Degree,Major Code,Major Name,Conc. Code,Conc. Name,Total,Male,Female,Unknown,Academic Program Code
2013.0,120138.0,KT ,646.0,BS ,5284.0,Agricultural Communications ,  ,  ,10.0,0.0,10.0,0.0,10KT5284BS
2013.0,120138.0,KV ,655.0,BS ,336.0,Geology ,3880 ,Geophysics ,6.0,4.0,2.0,0.0,10KV3880BS
2013.0,120138.0,KV ,655.0,BS ,336.0,Geology ,3881 ,Environmental Geology ,3.0,3.0,0.0,0.0,10KV3881BS
2013.0,120138.0,KV ,655.0,BS ,336.0,Geology ,  ,  ,27.0,20.0,7.0,0.0,10KV0336BS
2013.0,120138.0,KV ,655.0,BSLAS ,336.0,Geology ,  ,  ,26.0,18.0,8.0,0.0,10KV0336BSLA
2013.0,120138.0,KV ,655.0,BSLAS ,336.0,Geology ,3882 ,Earth & Environmental Sciences ,5.0,3.0,2.0,0.0,10KV3882BSLA
2013.0,120138.0,KY ,679.0,BS ,354.0,Speech & Hearing Science ,4066 ,Human Communication Science ,2.0,0.0,2.0,0.0,10KY4066BS
2013.0,120138.0,KY ,679.0,BS ,354.0,Speech & Hearing Science ,4067 ,Audiology ,15.0,2.0,13.0,0.0,10KY4067BS
2013.0,120138.0,KY ,679.0,BS ,354.0,Speech & Hearing Science ,  ,  ,49.0,2.0,47.0,0.0,10KY0354BS
2013.0,120138.0,KY ,679.0,BS ,354.0,Speech & Hearing Science ,4068 ,Speech-Language Pathology ,233.0,5.0,228.0,0.0,10KY4068BS
2013.0,120138.0,KV ,680.0,BALAS ,1279.0,Gender and Women's Studies ,  ,  ,2.0,0.0,2.0,0.0,10KV8037BALA
2013.0,120138.0,KV ,680.0,BALAS ,1279.0,Gender and Women's Studies ,  ,  ,17.0,2.0,15.0,0.0,10KV1279BALA
2013.0,120138.0,KV ,687.0,BS ,300.0,Chemical Engineering ,5029 ,Biomolecular Engineering ,8.0,2.0,6.0,0.0,10KV5029BS
2013.0,120138.0,KV ,687.0,BS ,300.0,Chemical Engineering ,  ,  ,660.0,465.0,195.0,0.0,10KV0300BS
2013.0,120138.0,KL ,698.0,BS ,37.0,Food Science & Human Nutrition ,0039 ,Food Industry and Business ,7.0,3.0,4.0,0.0,10KL0039BS
2013.0,120138.0,KL ,698.0,BS ,37.0,Food Science & Human Nutrition ,0041 ,Dietetics ,88.0,4.0,84.0,0.0,10KL0041BS
2013.0,120138.0,KL ,698.0,BS ,37.0,Food Science & Human Nutrition ,0042 ,Hospitality Management ,71.0,28.0,43.0,0.0,10KL0042BS
2013.0,120138.0,KL ,698.0,BS ,37.0,Food Science & Human Nutrition ,0040 ,Human Nutrition ,120.0,17.0,103.0,0.0,10KL0040BS
2013.0,120138.0,KL ,698.0,BS ,37.0,Food Science & Human Nutrition ,0038 ,Food Science ,139.0,43.0,96.0,0.0,10KL0038BS
2013.0,120138.0,LE ,707.0,BS ,489.0,Aviation Human Factors ,  ,  ,28.0,22.0,6.0,0.0,10LE0489BS
2013.0,120138.0,KV ,710.0,BSLAS ,343.0,Political Science ,  ,  ,2.0,1.0,1.0,0.0,10KV0343BSLA
2013.0,120138.0,KV ,710.0,BALAS ,343.0,Political Science ,  ,  ,101.0,62.0,39.0,0.0,10KV8037BALA
2013.0,120138.0,KV ,710.0,BALAS ,343.0,Political Science ,  ,  ,552.0,359.0,193.0,0.0,10KV0343BALA
2013.0,120138.0,KY ,714.0,BS ,4043.0,"Recreation, Sport, and Tourism ",  ,  ,1.0,0.0,1.0,0.0,10KY4044BS
2013.0,120138.0,KY ,714.0,BS ,4043.0,"Recreation, Sport, and Tourism ",4046 ,Sports Management ,4.0,3.0,1.0,0.0,10KY4046BS
2013.0,120138.0,KY ,714.0,BS ,4043.0,"Recreation, Sport, and Tourism ",4044 ,Recreation Management ,30.0,10.0,20.0,0.0,10KY4044BS
2013.0,120138.0,KY ,714.0,BS ,4043.0,"Recreation, Sport, and Tourism ",4045 ,Tourism Management ,34.0,10.0,24.0,0.0,10KY4045BS
2013.0,120138.0,KY ,714.0,BS ,4043.0,"Recreation, Sport, and Tourism ",  ,  ,65.0,46.0,19.0,0.0,10KY4043BS
2013.0,120138.0,KY ,714.0,BS ,4043.0,"Recreation, Sport, and Tourism ",5266 ,Sport Management ,163.0,121.0,42.0,0.0,10KY5266BS
2013.0,120138.0,KV ,715.0,BALAS ,332.0,Philosophy ,  ,  ,4.0,3.0,1.0,0.0,10KV8037BALA
2013.0,120138.0,KV ,715.0,BALAS ,332.0,Philosophy ,  ,  ,64.0,43.0,21.0,0.0,10KV0332BALA
2013.0,120138.0,KV ,729.0,BALAS ,286.0,Latin American Studies ,  ,  ,4.0,1.0,3.0,0.0,10KV0286BALA
2013.0,120138.0,KV ,729.0,BALAS ,286.0,Latin American Studies ,  ,  ,1.0,0.0,1.0,0.0,10KV8037BALA
2013.0,120138.0,KR ,733.0,BA ,155.0,Urban Planning ,  ,  ,86.0,40.0,46.0,0.0,10KR0155BA
2013.0,120138.0,KL ,741.0,BSAG ,5163.0,Agricultural & Biological Engr ,  ,  ,89.0,59.0,30.0,0.0,10KL5163BSAG
2013.0,120138.0,KL ,741.0,BS ,25.0,Technical Systems Management ,  ,  ,210.0,189.0,21.0,0.0,10KL0025BS
2013.0,120138.0,KY ,754.0,BS ,5204.0,Health ,5220 ,Health Behavior Change ,1.0,0.0,1.0,0.0,10KY5204BS
2013.0,120138.0,KR ,767.0,BS ,146.0,Architectural Studies ,  ,  ,443.0,246.0,197.0,0.0,10KR0146BS
2013.0,120138.0,KV ,771.0,BALAS ,1120.0,Comparative Literature ,  ,  ,2.0,1.0,1.0,0.0,10KV1120BALA
2013.0,120138.0,KV ,771.0,BALAS ,1120.0,Comparative Literature ,  ,  ,1.0,1.0,0.0,0.0,10KV8037BALA
2013.0,120138.0,KV ,771.0,BALAS ,1120.0,Comparative Literature ,3905 ,World Literature ,1.0,0.0,1.0,0.0,10KV3905BALA
2013.0,120138.0,LL ,783.0,BSW ,365.0,Social Work ,  ,  ,143.0,17.0,126.0,0.0,10LL0365BSW
2013.0,120138.0,KL ,793.0,BS ,43.0,Agr & Environmental Cmc & Educ ,5033 ,"Agr, Cons, Env Sci Communictn ",11.0,2.0,9.0,0.0,10KL5033BS
2013.0,120138.0,KL ,793.0,BS ,48.0,Human Development & Family St ,0050 ,Family Studies ,60.0,8.0,52.0,0.0,10KL0050BS
2013.0,120138.0,KL ,793.0,BS ,48.0,Human Development & Family St ,0049 ,Child and Adolescent Dev ,167.0,14.0,153.0,0.0,10KL0049BS
2013.0,120138.0,KR ,801.0,BFA ,261.0,Dance ,  ,  ,54.0,9.0,45.0,0.0,10KR0261BFA
2013.0,120138.0,KL ,802.0,BS ,30.0,Crop Sciences ,0031 ,Agroecology ,7.0,3.0,4.0,0.0,10KL0031BS
2013.0,120138.0,KL ,802.0,BS ,30.0,Crop Sciences ,5123 ,Integrated Pest Management ,2.0,1.0,1.0,0.0,10KL5123BS
2013.0,120138.0,KL ,802.0,BS ,63.0,Horticulture ,0065 ,Production and Management ,1.0,0.0,1.0,0.0,10KL0063BS
2013.0,120138.0,KL ,802.0,BS ,63.0,Horticulture ,5300 ,Sustainable Landscapes ,6.0,2.0,4.0,0.0,10KL0063BS
2013.0,120138.0,KL ,802.0,BS ,63.0,Horticulture ,5301 ,Specialty Crops ,18.0,8.0,10.0,0.0,10KL0063BS
2013.0,120138.0,KL ,802.0,BS ,30.0,Crop Sciences ,0033 ,Crops ,24.0,19.0,5.0,0.0,10KL0033BS
2013.0,120138.0,KL ,802.0,BS ,30.0,Crop Sciences ,0034 ,Crop Agribusiness ,45.0,35.0,10.0,0.0,10KL0034BS
2013.0,120138.0,KL ,802.0,BS ,30.0,Crop Sciences ,0036 ,Biological Sciences ,6.0,5.0,1.0,0.0,10KL0036BS
2013.0,120138.0,KL ,802.0,BS ,30.0,Crop Sciences ,0035 ,Plant Biotech & Molecular Bio ,55.0,36.0,19.0,0.0,10KL0035BS
2013.0,120138.0,KV ,864.0,BALAS ,301.0,Linguistics ,  ,  ,5.0,0.0,5.0,0.0,10KV8037BALA
2013.0,120138.0,KV ,864.0,BALAS ,301.0,Linguistics ,  ,  ,53.0,19.0,34.0,0.0,10KV0301BALA
2013.0,120138.0,KV ,872.0,BALAS ,341.0,Geography ,  ,  ,5.0,5.0,0.0,0.0,10KV0341BALA
2013.0,120138.0,KV ,872.0,BALAS ,5330.0,Geography & Geographic Info Sc ,3884 ,Human Geography ,1.0,1.0,0.0,0.0,10KV5330BALA
2013.0,120138.0,KV ,872.0,BALAS ,5330.0,Geography & Geographic Info Sc ,3886 ,Geographic Information Science ,5.0,5.0,0.0,0.0,10KV5330BALA
2013.0,120138.0,KV ,872.0,BALAS ,5330.0,Geography & Geographic Info Sc ,  ,  ,12.0,12.0,0.0,0.0,10KV5330BALA
2013.0,120138.0,KL ,875.0,BS ,51.0,Natural Resrcs & Environ Sci ,0057 ,Fish and Wildlife Conservation ,16.0,12.0,4.0,0.0,10KL0057BS
2013.0,120138.0,KL ,875.0,BS ,51.0,Natural Resrcs & Environ Sci ,3871 ,Human Dimensions ,1.0,1.0,0.0,0.0,10KL3871BS
2013.0,120138.0,KL ,875.0,BS ,51.0,Natural Resrcs & Environ Sci ,3872 ,Resource Ecology ,1.0,0.0,1.0,0.0,10KL3872BS
2013.0,120138.0,KL ,875.0,BS ,51.0,Natural Resrcs & Environ Sci ,5241 ,Globl Chg & Landscape Dynamics ,20.0,10.0,10.0,0.0,10KL0051BS
2013.0,120138.0,KL ,875.0,BS ,51.0,Natural Resrcs & Environ Sci ,0057 ,Fish and Wildlife Conservation ,50.0,27.0,23.0,0.0,10KL0051BS
2013.0,120138.0,KL ,875.0,BS ,51.0,Natural Resrcs & Environ Sci ,5240 ,Resrce Cons & Restoration Ecol ,71.0,40.0,31.0,0.0,10KL0051BS
2013.0,120138.0,KL ,875.0,BS ,51.0,Natural Resrcs & Environ Sci ,5239 ,Humn Dimnsns of the Environmnt ,80.0,38.0,42.0,0.0,10KL0051BS
2013.0,120138.0,KR ,883.0,BFA ,162.0,Theatre ,3980 ,Stage Management ,6.0,2.0,4.0,0.0,10KR3980BFA
2013.0,120138.0,KR ,883.0,BFA ,162.0,Theatre ,4082 ,Costume Design and Technology ,3.0,0.0,3.0,0.0,10KR4082BFA
2013.0,120138.0,KR ,883.0,BFA ,162.0,Theatre ,4083 ,Scenic Technology ,1.0,1.0,0.0,0.0,10KR4083BFA
2013.0,120138.0,KR ,883.0,BFA ,162.0,Theatre ,4084 ,Lighting Design ,4.0,2.0,2.0,0.0,10KR4084BFA
2013.0,120138.0,KR ,883.0,BFA ,162.0,Theatre ,4086 ,Scenic Design ,3.0,0.0,3.0,0.0,10KR4086BFA
2013.0,120138.0,KR ,883.0,BFA ,162.0,Theatre ,3985 ,Theatre Studies ,18.0,6.0,12.0,0.0,10KR3985BFA
2013.0,120138.0,KR ,883.0,BFA ,162.0,Theatre ,4085 ,Sound Design and Technology ,4.0,3.0,1.0,0.0,10KR4085BFA
2013.0,120138.0,KR ,883.0,BFA ,162.0,Theatre ,4081 ,Acting ,35.0,15.0,20.0,0.0,10KR4081BFA
2013.0,120138.0,KM ,902.0,BS ,5070.0,Information Sys & Info Tech ,  ,  ,15.0,11.0,4.0,0.0,10KM8037BS
2013.0,120138.0,KM ,902.0,BS ,5071.0,Supply Chain Management ,  ,  ,16.0,8.0,8.0,0.0,10KM5071BS
2013.0,120138.0,KM ,902.0,BS ,5072.0,Business Process Management ,  ,  ,23.0,12.0,11.0,0.0,10KM5072BS
2013.0,120138.0,KM ,902.0,BS ,5073.0,Management ,5075 ,General Management ,30.0,17.0,13.0,0.0,10KM5073BS
2013.0,120138.0,KM ,902.0,BS ,1432.0,Marketing ,  ,  ,116.0,39.0,77.0,0.0,10KM1432BS
2013.0,120138.0,KM ,902.0,BS ,5070.0,Information Sys & Info Tech ,  ,  ,33.0,26.0,7.0,0.0,10KM5070BS
2013.0,120138.0,KM ,902.0,BS ,5073.0,Management ,  ,  ,1.0,0.0,1.0,0.0,10KM5073BS
2013.0,120138.0,KM ,902.0,BS ,5073.0,Management ,0086 ,Entrepreneurship ,18.0,8.0,10.0,0.0,10KM5073BS
2013.0,120138.0,KM ,902.0,BS ,5073.0,Management ,5075 ,General Management ,17.0,8.0,9.0,0.0,10KM8037BS
2013.0,120138.0,KM ,902.0,BS ,5071.0,Supply Chain Management ,  ,  ,54.0,30.0,24.0,0.0,10KM8037BS
2013.0,120138.0,KM ,902.0,BS ,5072.0,Business Process Management ,  ,  ,12.0,7.0,5.0,0.0,10KM8037BS
2013.0,120138.0,KM ,902.0,BS ,5073.0,Management ,0086 ,Entrepreneurship ,3.0,0.0,3.0,0.0,10KM8037BS
2013.0,120138.0,KM ,902.0,BS ,5073.0,Management ,5074 ,International Business ,20.0,8.0,12.0,0.0,10KM5073BS
2013.0,120138.0,KM ,902.0,BS ,5073.0,Management ,5074 ,International Business ,20.0,6.0,14.0,0.0,10KM8037BS
2013.0,120138.0,KM ,902.0,BS ,1432.0,Marketing ,  ,  ,91.0,31.0,60.0,0.0,10KM8037BS
2013.0,120138.0,KP ,917.0,BS ,118.0,Engineering Mechanics ,  ,  ,97.0,86.0,11.0,0.0,10KP0118BS
2013.0,120138.0,KP ,917.0,BS ,133.0,Mechanical Engineering ,  ,  ,869.0,758.0,110.0,1.0,10KP0133BS
2013.0,120138.0,KP ,919.0,BS ,130.0,Materials Science & Engr ,3908 ,Ceramics ,7.0,6.0,1.0,0.0,10KP3908BS
2013.0,120138.0,KP ,919.0,BS ,130.0,Materials Science & Engr ,3909 ,Electronic Materials ,27.0,22.0,5.0,0.0,10KP3909BS
2013.0,120138.0,KP ,919.0,BS ,130.0,Materials Science & Engr ,3910 ,Metals ,18.0,17.0,1.0,0.0,10KP3910BS
2013.0,120138.0,KP ,919.0,BS ,130.0,Materials Science & Engr ,3912 ,Polymer ,26.0,19.0,7.0,0.0,10KP3912BS
2013.0,120138.0,KP ,919.0,BS ,130.0,Materials Science & Engr ,3911 ,Biomaterials ,20.0,10.0,10.0,0.0,10KP3911BS
2013.0,120138.0,KP ,919.0,BS ,130.0,Materials Science & Engr ,  ,  ,312.0,242.0,70.0,0.0,10KP0130BS
2013.0,120138.0,KV ,927.0,BA ,296.0,Teaching of German ,  ,  ,1.0,0.0,1.0,0.0,10KV0296BA
2013.0,120138.0,KV ,927.0,BALAS ,412.0,Germanic Lang & Lit ,  ,  ,4.0,2.0,2.0,0.0,10KV0412BALA
2013.0,120138.0,KV ,927.0,BALAS ,412.0,Germanic Lang & Lit ,  ,  ,1.0,1.0,0.0,0.0,10KV3887BALA
2013.0,120138.0,KV ,927.0,BALAS ,412.0,Germanic Lang & Lit ,  ,  ,1.0,0.0,1.0,0.0,10KV3888BALA
2013.0,120138.0,KV ,927.0,BALAS ,412.0,Germanic Lang & Lit ,  ,  ,1.0,1.0,0.0,0.0,10KV8037BALA
2013.0,120138.0,KV ,927.0,BALAS ,412.0,Germanic Lang & Lit ,3887 ,German and Commercial Studies ,1.0,1.0,0.0,0.0,10KV3887BALA
2013.0,120138.0,KV ,927.0,BALAS ,412.0,Germanic Lang & Lit ,3888 ,Language and Literature ,1.0,1.0,0.0,0.0,10KV3888BALA
2013.0,120138.0,KV ,927.0,BALAS ,412.0,Germanic Lang & Lit ,3888 ,Language and Literature ,1.0,0.0,1.0,0.0,10KV8037BALA
2013.0,120138.0,KV ,927.0,BALAS ,412.0,Germanic Lang & Lit ,3890 ,Modern German Studies ,2.0,0.0,2.0,0.0,10KV3890BALA
2013.0,120138.0,KV ,927.0,BALAS ,412.0,Germanic Lang & Lit ,3891 ,Scandinavian Studies ,1.0,1.0,0.0,0.0,10KV3891BALA
2013.0,120138.0,KP ,933.0,BS ,109.0,Computer Engineering ,  ,  ,791.0,721.0,70.0,0.0,10KP0109BS
2013.0,120138.0,KP ,933.0,BS ,115.0,Electrical Engineering ,  ,  ,1170.0,1034.0,135.0,1.0,10KP0115BS
2013.0,120138.0,KV ,958.0,BALAS ,411.0,Russian Lang & Literature ,  ,  ,5.0,4.0,1.0,0.0,10KV0411BALA
2013.0,120138.0,KV ,958.0,BALAS ,411.0,Russian Lang & Literature ,  ,  ,1.0,0.0,1.0,0.0,10KV8037BALA
2013.0,120138.0,KP ,973.0,BS ,139.0,Nuclear Engineering ,3913 ,"Power, Safety, and the Environ ",5.0,4.0,1.0,0.0,10KP3913BS
2013.0,120138.0,KP ,973.0,BS ,139.0,Nuclear Engineering ,3914 ,Plasma and Fusion Sci and Engr ,1.0,1.0,0.0,0.0,10KP3914BS
2013.0,120138.0,KP ,973.0,BS ,5183.0,"Nuclear, Plasma, Radiolgc Engr ",3914 ,Plasma and Fusion Sci and Engr ,26.0,23.0,3.0,0.0,10KP5183BS
2013.0,120138.0,KP ,973.0,BS ,5183.0,"Nuclear, Plasma, Radiolgc Engr ",3915 ,"Radiol, Medical, & Instr Apps ",8.0,7.0,1.0,0.0,10KP5183BS
2013.0,120138.0,KP ,973.0,BS ,5183.0,"Nuclear, Plasma, Radiolgc Engr ",3913 ,"Power, Safety, and the Environ ",50.0,46.0,4.0,0.0,10KP5183BS
2013.0,120138.0,KP ,973.0,BS ,5183.0,"Nuclear, Plasma, Radiolgc Engr ",  ,  ,81.0,64.0,17.0,0.0,10KP5183BS
2013.0,120138.0,KV ,982.0,BALAS ,5167.0,Latina/Latino Studies ,  ,  ,3.0,2.0,1.0,0.0,10KV5167BALA
2013.0,120138.0,KV ,982.0,BALAS ,5167.0,Latina/Latino Studies ,  ,  ,2.0,1.0,1.0,0.0,10KV8037BALA
2013.0,120138.0,KV ,985.0,BA ,295.0,Teaching of French ,  ,  ,5.0,0.0,5.0,0.0,10KV0295BA
2013.0,120138.0,KV ,985.0,BALAS ,304.0,French ,  ,  ,2.0,1.0,1.0,0.0,10KV8037BALA
2013.0,120138.0,KV ,985.0,BALAS ,304.0,French ,3875 ,French Commercial Studies ,1.0,0.0,1.0,0.0,10KV0304BALA
2013.0,120138.0,KV ,985.0,BALAS ,304.0,French ,3875 ,French Commercial Studies ,3.0,0.0,3.0,0.0,10KV3875BALA
2013.0,120138.0,KV ,985.0,BALAS ,304.0,French ,3876 ,French Studies ,1.0,0.0,1.0,0.0,10KV0304BALA
2013.0,120138.0,KV ,985.0,BALAS ,304.0,French ,3876 ,French Studies ,1.0,1.0,0.0,0.0,10KV3876BALA
2013.0,120138.0,KV ,985.0,BALAS ,304.0,French ,3876 ,French Studies ,1.0,0.0,1.0,0.0,10KV8037BALA
2013.0,120138.0,KV ,985.0,BALAS ,304.0,French ,  ,  ,19.0,6.0,13.0,0.0,10KV0304BALA
2012.0,120128.0,KP ,227.0,BS ,102.0,Agricultural Engineering ,3907 ,Food & Bioprocess Engineering ,1.0,1.0,0.0,0.0,10KP3907BS
2012.0,120128.0,KP ,227.0,BS ,5163.0,Agricultural & Biological Engr ,3907 ,Food & Bioprocess Engineering ,3.0,1.0,2.0,0.0,10KP5163BS
2012.0,120128.0,KP ,227.0,BS ,5163.0,Agricultural & Biological Engr ,5270 ,Agricultural Engineering ,14.0,12.0,2.0,0.0,10KP5163BS
2012.0,120128.0,KP ,227.0,BS ,5163.0,Agricultural & Biological Engr ,5271 ,Biological Engineering ,13.0,7.0,6.0,0.0,10KP5163BS
2012.0,120128.0,KP ,227.0,BS ,5163.0,Agricultural & Biological Engr ,  ,  ,84.0,65.0,19.0,0.0,10KP5163BS
2012.0,120128.0,KT ,238.0,BS ,382.0,Media Studies ,  ,  ,2.0,0.0,2.0,0.0,10KT0382BS
2012.0,120128.0,KV ,241.0,BALAS ,340.0,Anthropology ,  ,  ,10.0,5.0,5.0,0.0,10KV8037BALA
2012.0,120128.0,KV ,241.0,BALAS ,340.0,Anthropology ,5043 ,Socioculturl & Linguistic Anth ,8.0,4.0,4.0,0.0,10KV5043BALA
2012.0,120128.0,KV ,241.0,BALAS ,340.0,Anthropology ,  ,  ,148.0,40.0,108.0,0.0,10KV0340BALA
2012.0,120128.0,KP ,244.0,BS ,121.0,Engineering Physics ,  ,  ,177.0,158.0,19.0,0.0,10KP0121BS
2012.0,120128.0,KP ,251.0,BS ,106.0,Civil Engineering ,  ,  ,791.0,597.0,194.0,0.0,10KP0106BS
2012.0,120128.0,KV ,253.0,BSLAS ,334.0,Atmospheric Sciences ,  ,  ,72.0,50.0,22.0,0.0,10KV0334BSLA
2012.0,120128.0,KV ,257.0,BALAS ,461.0,Actuarial Science ,  ,  ,2.0,1.0,1.0,0.0,10KV0461BALA
2012.0,120128.0,KV ,257.0,BSLAS ,439.0,Mathematics ,  ,  ,33.0,22.0,11.0,0.0,10KV0439BSLA
2012.0,120128.0,KV ,257.0,BSLAS ,439.0,Mathematics ,3894 ,Operations Research ,3.0,3.0,0.0,0.0,10KV3894BSLA
2012.0,120128.0,KV ,257.0,BSLAS ,439.0,Mathematics ,3894 ,Operations Research ,1.0,0.0,1.0,0.0,10KV8037BSLA
2012.0,120128.0,KV ,257.0,BSLAS ,439.0,Mathematics ,3895 ,Applied Mathematics ,10.0,7.0,3.0,0.0,10KV3895BSLA
2012.0,120128.0,KV ,257.0,BSLAS ,439.0,Mathematics ,3895 ,Applied Mathematics ,4.0,2.0,2.0,0.0,10KV8037BSLA
2012.0,120128.0,KV ,257.0,BSLAS ,439.0,Mathematics ,3896 ,Graduate Preparation ,3.0,3.0,0.0,0.0,10KV3896BSLA
2012.0,120128.0,KV ,257.0,BSLAS ,439.0,Mathematics ,3896 ,Graduate Preparation ,1.0,0.0,1.0,0.0,10KV8037BSLA
2012.0,120128.0,KV ,257.0,BSLAS ,439.0,Mathematics ,3897 ,Mathematics Teaching Option ,52.0,12.0,40.0,0.0,10KV3897BSLA
2012.0,120128.0,KV ,257.0,BSLAS ,439.0,Mathematics ,3897 ,Mathematics Teaching Option ,1.0,1.0,0.0,0.0,10KV8037BSLA
2012.0,120128.0,KV ,257.0,BSLAS ,461.0,Actuarial Science ,  ,  ,9.0,3.0,6.0,0.0,10KV8037BSLA
2012.0,120128.0,KV ,257.0,BSLAS ,1438.0,Math & Computer Science ,  ,  ,2.0,1.0,1.0,0.0,10KV8037BSLA
2012.0,120128.0,KV ,257.0,BSLAS ,439.0,Mathematics ,  ,  ,12.0,4.0,8.0,0.0,10KV8037BSLA
2012.0,120128.0,KV ,257.0,BSLAS ,1438.0,Math & Computer Science ,  ,  ,84.0,70.0,14.0,0.0,10KV1438BSLA
2012.0,120128.0,KV ,257.0,BSLAS ,461.0,Actuarial Science ,  ,  ,277.0,165.0,112.0,0.0,10KV0461BSLA
2012.0,120128.0,KM ,260.0,BS ,75.0,Finance ,  ,  ,501.0,341.0,160.0,0.0,10KM0075BS
2012.0,120128.0,KV ,265.0,BSLAS ,5086.0,"Earth Systems, Env, & Society ",  ,  ,5.0,2.0,3.0,0.0,10KV5086BSLA
2012.0,120128.0,KV ,265.0,BSLAS ,5086.0,"Earth Systems, Env, & Society ",5103 ,Society and the Environment ,1.0,0.0,1.0,0.0,10KV8037BSLA
2012.0,120128.0,KV ,265.0,BSLAS ,5086.0,"Earth Systems, Env, & Society ",5104 ,Science of the Earth System ,15.0,9.0,6.0,0.0,10KV5086BSLA
2012.0,120128.0,KV ,265.0,BSLAS ,5086.0,"Earth Systems, Env, & Society ",5104 ,Science of the Earth System ,1.0,1.0,0.0,0.0,10KV8037BSLA
2012.0,120128.0,KV ,265.0,BSLAS ,5281.0,"Earth, Society, & Environment ",  ,  ,12.0,7.0,5.0,0.0,10KV5281BSLA
2012.0,120128.0,KV ,265.0,BSLAS ,5281.0,"Earth, Society, & Environment ",5103 ,Society and the Environment ,2.0,1.0,1.0,0.0,10KV8037BSLA
2012.0,120128.0,KV ,265.0,BSLAS ,5313.0,"Earth, Soc, Env Sustainability ",  ,  ,14.0,6.0,7.0,1.0,10KV5313BSLA
2012.0,120128.0,KV ,265.0,BSLAS ,5313.0,"Earth, Soc, Env Sustainability ",  ,  ,3.0,1.0,2.0,0.0,10KV5313BSLU
2012.0,120128.0,KV ,265.0,BSLAS ,5313.0,"Earth, Soc, Env Sustainability ",5103 ,Society and the Environment ,5.0,3.0,2.0,0.0,10KV5313BSLU
2012.0,120128.0,KV ,265.0,BSLAS ,5313.0,"Earth, Soc, Env Sustainability ",5103 ,Society and the Environment ,2.0,1.0,1.0,0.0,10KV8037BSLA
2012.0,120128.0,KV ,265.0,BSLAS ,5313.0,"Earth, Soc, Env Sustainability ",5104 ,Science of the Earth System ,3.0,1.0,2.0,0.0,10KV5313BSLU
2012.0,120128.0,KV ,265.0,BSLAS ,5086.0,"Earth Systems, Env, & Society ",5103 ,Society and the Environment ,14.0,8.0,6.0,0.0,10KV5086BSLA
2012.0,120128.0,KV ,265.0,BSLAS ,5281.0,"Earth, Society, & Environment ",5103 ,Society and the Environment ,18.0,9.0,9.0,0.0,10KV5281BSLA
2012.0,120128.0,KV ,265.0,BSLAS ,5281.0,"Earth, Society, & Environment ",5104 ,Science of the Earth System ,17.0,10.0,7.0,0.0,10KV5281BSLA
2012.0,120128.0,KV ,265.0,BSLAS ,5313.0,"Earth, Soc, Env Sustainability ",5104 ,Science of the Earth System ,8.0,4.0,4.0,0.0,10KV5313BSLA
2012.0,120128.0,KV ,265.0,BSLAS ,5313.0,"Earth, Soc, Env Sustainability ",5103 ,Society and the Environment ,26.0,19.0,7.0,0.0,10KV5313BSLA
2012.0,120128.0,KY ,294.0,BS ,5204.0,Health ,5219 ,Health and Aging ,11.0,2.0,9.0,0.0,10KY5204BS
2012.0,120128.0,KY ,294.0,BS ,5204.0,Health ,5221 ,Health Diversity ,39.0,6.0,33.0,0.0,10KY5204BS
2012.0,120128.0,KY ,294.0,BS ,5204.0,Health ,5220 ,Health Behavior Change ,42.0,14.0,28.0,0.0,10KY5204BS
2012.0,120128.0,KY ,294.0,BS ,5204.0,Health ,  ,  ,60.0,19.0,41.0,0.0,10KY5204BS
2012.0,120128.0,KV ,299.0,BALAS ,338.0,Psychology ,  ,  ,2.0,0.0,2.0,0.0,10KV0338BALA
2012.0,120128.0,KV ,299.0,BSLAS ,338.0,Psychology ,  ,  ,49.0,13.0,36.0,0.0,10KV8037BSLA
2012.0,120128.0,KV ,299.0,BSLAS ,338.0,Psychology ,  ,  ,1203.0,354.0,849.0,0.0,10KV0338BSLA
2012.0,120128.0,KV ,303.0,BALAS ,1008.0,African American Studies ,  ,  ,11.0,5.0,6.0,0.0,10KV1008BALA
2012.0,120128.0,KV ,324.0,BALAS ,344.0,Sociology ,  ,  ,22.0,5.0,17.0,0.0,10KV8037BALA
2012.0,120128.0,KV ,324.0,BSLAS ,344.0,Sociology ,  ,  ,1.0,1.0,0.0,0.0,10KV0344BSLA
2012.0,120128.0,KV ,324.0,BALAS ,344.0,Sociology ,  ,  ,218.0,82.0,136.0,0.0,10KV0344BALA
2012.0,120128.0,KL ,342.0,BS ,5318.0,Agric Leadership & Sci Educ ,5319 ,Agricultural Science Education ,18.0,8.0,10.0,0.0,10KL5319BS
2012.0,120128.0,KL ,342.0,BS ,5318.0,Agric Leadership & Sci Educ ,5320 ,Agricultural Leadership Educ ,25.0,14.0,11.0,0.0,10KL5320BS
2012.0,120128.0,KP ,343.0,BS ,408.0,Bioengineering ,  ,  ,187.0,106.0,81.0,0.0,10KP0408BS
2012.0,120128.0,KM ,346.0,BS ,71.0,Accountancy ,  ,  ,962.0,514.0,448.0,0.0,10KM0071BS
2012.0,120128.0,KV ,362.0,BALAS ,285.0,E Asian Languages & Cultures ,  ,  ,2.0,1.0,1.0,0.0,10KV8037BALA
